time_s,num_vehicles,mean_speed_mps,active_dags,server_100_queue,server_100_latency_ms,server_101_queue,server_101_latency_ms,cum_dispatched,cum_completed
7.1,8,13.5994,1,0,28.5897,2,14.2691,30,28
7.2,8,13.646,1,0,28.6147,2,14.2009,31,29
7.3,8,13.6312,1,0,28.6147,1,14.2009,31,30
7.4,8,13.637,1,0,18.8834,1,14.9139,32,31
7.5,8,13.6276,1,0,18.8834,0,14.9139,32,32
7.6,8,13.6434,1,0,18.9532,1,14.7835,34,33
7.7,8,13.6272,1,0,18.9883,3,14.7186,37,34
7.8,8,13.6119,1,0,18.9883,2,14.7186,37,35
7.9,8,13.6259,1,0,18.9883,1,14.7186,37,36
8,9,13.3645,1,0,29.0121,1,13.1877,38,37
8.1,9,13.4216,1,0,29.0121,0,13.1877,38,38
8.2,9,13.4161,1,0,28.9604,0,13.3124,39,39
8.3,9,13.472,1,0,28.9348,1,13.375,41,40
8.4,9,13.4794,1,0,28.9093,1,13.4378,42,41
8.5,9,13.5003,0,0,28.9093,0,13.4378,42,42
8.6,9,13.5216,0,0,28.9093,0,13.4378,42,42
8.7,9,13.5598,0,0,28.9093,0,13.4378,42,42
8.8,9,13.5462,0,0,28.9093,0,13.4378,42,42
8.9,9,13.5563,0,0,28.9093,0,13.4378,42,42
9,10,13.3873,1,0,7.96869,0,31.6982,43,43
9.1,10,13.391,1,0,7.92986,0,31.734,44,44
9.2,10,13.3966,1,2,7.89132,0,31.77,47,45
9.3,10,13.3563,1,2,7.85352,0,31.8059,48,46
9.4,10,13.3717,1,1,7.85352,0,31.8059,48,47
9.5,10,13.3563,0,0,7.85352,0,31.8059,48,48
9.6,10,13.3798,0,0,7.85352,0,31.8059,48,48
9.7,10,13.3782,0,0,7.85352,0,31.8059,48,48
9.8,10,13.3825,0,0,7.85352,0,31.8059,48,48
9.9,10,13.3697,0,0,7.85352,0,31.8059,48,48
10,10,13.3911,0,0,7.85352,0,31.8059,48,48
10.1,10,13.3982,1,0,26.2456,0,27.0459,49,49
10.2,10,13.3816,0,0,26.1876,0,27.0371,51,51
10.3,10,13.3622,0,0,26.1876,0,27.0371,51,51
10.4,10,13.3207,0,0,26.1876,0,27.0371,51,51
10.5,10,13.2918,0,0,26.1876,0,27.0371,51,51
10.6,10,13.2309,0,0,26.1876,0,27.0371,51,51
10.7,11,13.071,0,0,26.1876,0,27.0371,51,51
10.8,11,13.0319,0,0,26.1876,0,27.0371,51,51
10.9,11,13.012,0,0,26.1876,0,27.0371,51,51
11,12,13.032,0,0,26.1876,0,27.0371,51,51
11.1,12,13.0368,0,0,26.1876,0,27.0371,51,51
11.2,12,12.9946,0,0,26.1876,0,27.0371,51,51
11.3,12,12.9536,0,0,26.1876,0,27.0371,51,51
11.4,12,12.9213,0,0,26.1876,0,27.0371,51,51
11.5,12,12.8882,0,0,26.1876,0,27.0371,51,51
11.6,12,12.8321,0,0,26.1876,0,27.0371,51,51
11.7,12,12.7833,0,0,26.1876,0,27.0371,51,51
11.8,12,12.7551,0,0,26.1876,0,27.0371,51,51
11.9,12,12.7336,0,0,26.1876,0,27.0371,51,51
12,13,12.7833,0,0,26.1876,0,27.0371,51,51
12.1,13,12.7497,0,0,26.1876,0,27.0371,51,51
12.2,13,12.7348,0,0,26.1876,0,27.0371,51,51
12.3,13,12.7766,0,0,26.1876,0,27.0371,51,51
12.4,13,12.7884,0,0,26.1876,0,27.0371,51,51
12.5,13,12.7409,0,0,26.1876,0,27.0371,51,51
12.6,13,12.7289,0,0,26.1876,0,27.0371,51,51
12.7,13,12.6977,0,0,26.1876,0,27.0371,51,51
12.8,13,12.6406,0,0,26.1876,0,27.0371,51,51
12.9,13,12.6237,0,0,26.1876,0,27.0371,51,51
13,14,12.6691,0,0,26.1876,0,27.0371,51,51
13.1,14,12.6668,0,0,26.1876,0,27.0371,51,51
13.2,14,12.6668,0,0,26.1876,0,27.0371,51,51
13.3,14,12.6154,0,0,26.1876,0,27.0371,51,51
13.4,14,12.5657,0,0,26.1876,0,27.0371,51,51
13.5,14,12.4984,0,0,26.1876,0,27.0371,51,51
13.6,14,12.4009,0,0,26.1876,0,27.0371,51,51
13.7,14,12.3137,0,0,26.1876,0,27.0371,51,51
13.8,14,12.2322,0,0,26.1876,0,27.0371,51,51
13.9,14,12.1535,0,0,26.1876,0,27.0371,51,51
14,14,12.0431,0,0,26.1876,0,27.0371,51,51
14.1,14,11.9512,0,0,26.1876,0,27.0371,51,51
14.2,14,11.8526,1,0,30.7506,0,9.81853,52,52
14.3,14,11.7853,1,0,30.7769,0,9.77784,53,53
14.4,14,11.6799,1,0,30.8021,1,9.73902,55,54
14.5,14,11.5846,0,0,30.8021,0,9.73902,55,55
14.6,14,11.5684,0,0,30.8021,0,9.73902,55,55
14.7,14,11.5234,0,0,30.8021,0,9.73902,55,55
14.8,14,11.3904,0,0,30.8021,0,9.73902,55,55
14.9,14,11.2731,0,0,30.8021,0,9.73902,55,55
15,15,11.187,0,0,30.8021,0,9.73902,55,55
15.1,15,11.1579,0,0,30.8021,0,9.73902,55,55
15.2,15,11.1174,1,0,27.6442,0,17.437,56,56
15.3,15,11.0517,2,0,12.1038,0,20.7694,58,58
15.4,15,11.053,2,0,12.1657,0,20.7272,60,60
15.5,15,11.0746,2,1,12.2281,0,20.6851,63,62
15.6,15,11.0932,1,1,12.2903,0,20.6434,65,64
15.7,15,11.1051,1,0,12.2903,0,20.6434,65,65
15.8,15,11.1129,0,0,12.415,0,20.5604,66,66
15.9,15,11.1359,0,0,12.415,0,20.5604,66,66
16,16,11.2126,0,0,12.415,0,20.5604,66,66
16.1,16,11.2244,0,0,12.415,0,20.5604,66,66
16.2,16,11.2075,0,0,12.415,0,20.5604,66,66
16.3,16,11.2378,0,0,12.415,0,20.5604,66,66
16.4,16,11.2135,0,0,12.415,0,20.5604,66,66
16.5,16,11.2011,0,0,12.415,0,20.5604,66,66
16.6,16,11.2464,0,0,12.415,0,20.5604,66,66
16.7,16,11.2703,0,0,12.415,0,20.5604,66,66
16.8,16,11.3274,0,0,12.415,0,20.5604,66,66
16.9,16,11.3837,0,0,12.415,0,20.5604,66,66
17,17,11.5317,0,0,12.415,0,20.5604,66,66
17.1,17,11.4985,0,0,12.415,0,20.5604,66,66
17.2,17,11.4932,0,0,12.415,0,20.5604,66,66
17.3,17,11.5097,1,0,7.54178,0,35.6842,67,67
17.4,17,11.5259,1,1,7.57152,0,35.7233,69,68
17.5,18,11.4433,0,0,7.57152,0,35.7233,69,69
17.6,18,11.4717,0,0,7.57152,0,35.7233,69,69
17.7,18,11.4939,0,0,7.57152,0,35.7233,69,69
17.8,18,11.509,0,0,7.57152,0,35.7233,69,69
17.9,18,11.5348,0,0,7.57152,0,35.7233,69,69
18,19,11.6436,0,0,7.57152,0,35.7233,69,69
18.1,19,11.6662,0,0,7.57152,0,35.7233,69,69
18.2,19,11.7018,0,0,7.57152,0,35.7233,69,69
18.3,19,11.7136,0,0,7.57152,0,35.7233,69,69
18.4,19,11.7284,0,0,7.57152,0,35.7233,69,69
18.5,19,11.7599,0,0,7.57152,0,35.7233,69,69
18.6,19,11.8047,0,0,7.57152,0,35.7233,69,69
18.7,19,11.8438,0,0,7.57152,0,35.7233,69,69
18.8,19,11.8772,1,0,24.5104,0,26.8408,70,70
18.9,19,11.9136,1,0,24.4481,0,26.8357,71,71
19,20,12.0877,0,0,24.3853,0,26.8308,72,72
19.1,20,12.1504,0,0,24.3853,0,26.8308,72,72
19.2,20,12.2347,0,0,24.3853,0,26.8308,72,72
19.3,20,12.3146,1,0,25.7433,0,17.2579,73,73
19.4,20,12.3772,1,0,25.6795,0,17.2444,74,74
19.5,20,12.4272,1,0,25.6147,0,17.2309,75,75
19.6,20,12.4781,0,0,25.5491,0,17.2176,76,76
19.7,20,12.5152,0,0,25.5491,0,17.2176,76,76
19.8,20,12.5496,0,0,25.5491,0,17.2176,76,76
19.9,20,12.5613,0,0,25.5491,0,17.2176,76,76
20,21,12.6144,0,0,25.5491,0,17.2176,76,76
20.1,21,12.6002,0,0,25.5491,0,17.2176,76,76
20.2,21,12.5704,0,0,25.5491,0,17.2176,76,76
20.3,21,12.545,0,0,25.5491,0,17.2176,76,76
20.4,21,12.5091,0,0,25.5491,0,17.2176,76,76
20.5,21,12.4666,0,0,25.5491,0,17.2176,76,76
20.6,21,12.4401,0,0,25.5491,0,17.2176,76,76
20.7,21,12.3839,1,0,26.9313,0,19.7332,77,77
20.8,21,12.3403,1,0,26.9221,0,19.8102,78,78
20.9,21,12.3094,1,0,26.9131,1,19.8872,80,79
21,22,11.9669,1,0,26.9044,1,19.9642,81,80
21.1,22,11.951,1,0,26.8959,1,20.0416,82,81
21.2,22,11.9327,0,0,26.8959,0,20.0416,82,82
21.3,22,11.9671,0,0,26.8959,0,20.0416,82,82
21.4,22,11.9911,0,0,26.8959,0,20.0416,82,82
21.5,22,12.0293,1,0,7.38685,0,29.1937,83,83
21.6,22,12.0614,1,1,7.35712,0,29.1406,85,84
21.7,22,12.1192,1,1,7.32783,0,29.0873,86,85
21.8,22,12.1398,1,2,7.29887,0,29.0334,88,86
21.9,22,12.1402,1,1,7.29887,0,29.0334,88,87
22,23,12.2075,0,0,7.29887,0,29.0334,88,88
22.1,23,12.2147,0,0,7.29887,0,29.0334,88,88
22.2,23,12.227,0,0,7.29887,0,29.0334,88,88
22.3,23,12.2193,0,0,7.29887,0,29.0334,88,88
22.4,23,12.2435,0,0,7.29887,0,29.0334,88,88
22.5,23,12.2555,0,0,7.29887,0,29.0334,88,88
22.6,23,12.2643,0,0,7.29887,0,29.0334,88,88
22.7,23,12.2677,0,0,7.29887,0,29.0334,88,88
22.8,23,12.2903,0,0,7.29887,0,29.0334,88,88
22.9,23,12.2948,0,0,7.29887,0,29.0334,88,88
23,24,12.3025,0,0,7.29887,0,29.0334,88,88
23.1,24,12.3033,1,0,6.98627,0,28.3413,89,89
23.2,24,12.3185,1,0,6.96729,0,28.2883,90,90
23.3,24,12.3239,1,1,6.94918,0,28.2356,92,91
23.4,24,12.3165,1,1,6.93185,0,28.1829,93,92
23.5,24,12.2878,1,0,6.93185,0,28.1829,93,93
23.6,24,12.3238,0,0,6.89951,0,28.0776,94,94
23.7,24,12.3055,0,0,6.89951,0,28.0776,94,94
23.8,24,12.2902,0,0,6.89951,0,28.0776,94,94
23.9,24,12.2485,0,0,6.89951,0,28.0776,94,94
24,25,12.1844,0,0,6.89951,0,28.0776,94,94
24.1,25,12.1402,0,0,6.89951,0,28.0776,94,94
24.2,25,12.112,0,0,6.89951,0,28.0776,94,94
24.3,24,11.9183,1,0,17.2962,0,18.0559,95,95
24.4,24,11.8903,1,0,17.3137,0,18.0413,96,96
24.5,24,11.9139,0,0,17.3314,0,18.0266,97,97
24.6,24,11.9185,1,0,17.2724,0,21.5926,98,98
24.7,24,11.9221,1,0,17.2765,0,21.534,99,99
24.8,24,11.9336,1,1,17.2807,0,21.4754,101,100
24.9,24,11.9689,0,0,17.2807,0,21.4754,101,101
25,25,11.9865,0,0,17.2807,0,21.4754,101,101
25.1,25,11.9842,0,0,17.2807,0,21.4754,101,101
25.2,25,12.005,0,0,17.2807,0,21.4754,101,101
25.3,25,12.0235,0,0,17.2807,0,21.4754,101,101
25.4,25,12.0256,0,0,17.2807,0,21.4754,101,101
25.5,25,12.0159,0,0,17.2807,0,21.4754,101,101
25.6,25,12.0283,0,0,17.2807,0,21.4754,101,101
25.7,25,12.0306,0,0,17.2807,0,21.4754,101,101
25.8,25,12.0465,1,0,17.2474,0,27.3667,102,102
25.9,25,12.0785,1,0,17.191,0,27.3797,103,103
26,26,12.1265,1,0,17.1347,0,27.3928,104,104
26.1,26,12.1531,1,1,17.0785,0,27.406,106,105
26.2,26,12.1632,0,0,17.0785,0,27.406,106,106
26.3,26,12.2012,0,0,17.0785,0,27.406,106,106
26.4,26,12.2194,0,0,17.0785,0,27.406,106,106
26.5,26,12.2568,0,0,17.0785,0,27.406,106,106
26.6,26,12.2643,0,0,17.0785,0,27.406,106,106
26.7,26,12.2771,0,0,17.0785,0,27.406,106,106
26.8,26,12.3057,0,0,17.0785,0,27.406,106,106
26.9,26,12.3408,0,0,17.0785,0,27.406,106,106
27,27,12.3531,0,0,17.0785,0,27.406,106,106
27.1,27,12.3559,0,0,17.0785,0,27.406,106,106
27.2,27,12.3606,0,0,17.0785,0,27.406,106,106
27.3,27,12.371,0,0,17.0785,0,27.406,106,106
27.4,27,12.3757,0,0,17.0785,0,27.406,106,106
27.5,27,12.3914,0,0,17.0785,0,27.406,106,106
27.6,27,12.4109,0,0,17.0785,0,27.406,106,106
27.7,27,12.4139,0,0,17.0785,0,27.406,106,106
27.8,27,12.4211,0,0,17.0785,0,27.406,106,106
27.9,27,12.4388,0,0,17.0785,0,27.406,106,106
28,28,12.4835,0,0,17.0785,0,27.406,106,106
28.1,28,12.5131,1,0,26.8786,0,27.4552,107,107
28.2,28,12.5005,2,0,28.298,0,7.15681,109,109
28.3,28,12.5057,1,0,28.3557,0,7.17835,111,111
28.4,28,12.4794,1,0,28.4137,1,7.20083,113,112
28.5,28,12.4667,0,0,28.4137,0,7.20083,113,113
28.6,28,12.4486,0,0,28.4137,0,7.20083,113,113
28.7,28,12.4115,0,0,28.4137,0,7.20083,113,113
28.8,28,12.3973,0,0,28.4137,0,7.20083,113,113
28.9,28,12.3706,0,0,28.4137,0,7.20083,113,113
29,29,12.3412,0,0,28.4137,0,7.20083,113,113
29.1,29,12.2979,0,0,28.4137,0,7.20083,113,113
29.2,29,12.246,0,0,28.4137,0,7.20083,113,113
29.3,29,12.2006,0,0,28.4137,0,7.20083,113,113
29.4,29,12.1325,0,0,28.4137,0,7.20083,113,113
29.5,29,12.0806,0,0,28.4137,0,7.20083,113,113
29.6,29,12.0453,0,0,28.4137,0,7.20083,113,113
29.7,29,11.9769,0,0,28.4137,0,7.20083,113,113
29.8,29,11.9208,1,0,15.7538,0,18.5746,114,114
29.9,29,11.8634,1,0,15.6952,0,18.6022,116,116
30,30,11.8854,1,0,15.6356,0,18.6304,118,118
30.1,30,11.8298,0,0,15.575,0,18.6594,119,119
30.2,30,11.7847,0,0,15.575,0,18.6594,119,119
30.3,30,11.7739,1,0,25.2207,0,27.2205,120,120
30.4,30,11.7557,1,0,25.1441,0,27.2123,121,121
30.5,30,11.7325,1,0,25.0679,0,27.2045,123,123
30.6,30,11.7114,0,0,24.9917,0,27.1968,124,124
30.7,30,11.6888,1,0,27.3649,0,18.9865,125,125
30.8,30,11.673,2,0,15.1274,2,18.8803,129,127
30.9,30,11.6336,2,0,15.0621,1,18.9135,130,129
31,31,11.6569,1,1,14.9966,0,18.9471,132,131
31.1,31,11.6019,1,1,14.9314,0,18.9808,133,132
31.2,31,11.5754,1,0,14.9314,0,18.9808,133,133
31.3,31,11.5387,0,0,14.8008,0,19.0492,134,134
31.4,31,11.4927,0,0,14.8008,0,19.0492,134,134
31.5,31,11.4507,0,0,14.8008,0,19.0492,134,134
31.6,31,11.3932,0,0,14.8008,0,19.0492,134,134
31.7,31,11.3452,1,0,16.9681,0,25.0899,135,135
31.8,31,11.302,1,1,16.9576,0,25.0272,137,136
31.9,31,11.2728,1,2,16.9472,0,24.9643,139,137
32,32,10.89,2,2,6.76228,0,33.7362,140,138
32.1,32,10.8832,2,1,6.76228,0,33.7362,140,139
32.2,32,10.8534,2,1,16.9181,0,24.7768,141,140
32.3,32,10.8378,1,2,6.77074,0,33.6285,143,141
32.4,32,10.8332,1,1,6.77074,0,33.6285,143,142
32.5,32,10.8437,1,1,6.77978,0,33.5574,144,143
32.6,32,10.8571,1,0,6.77978,0,33.5574,144,144
32.7,32,10.9211,1,0,6.79152,0,33.4867,145,145
32.8,32,10.9566,0,0,6.79841,0,33.4513,146,146
32.9,32,10.9926,0,0,6.79841,0,33.4513,146,146
33,33,11.1133,1,0,6.81112,0,34.2727,147,147
33.1,33,11.1517,1,0,6.80216,0,34.2313,148,148
33.2,33,11.2005,0,0,6.794,0,34.1898,149,149
33.3,33,11.2427,0,0,6.794,0,34.1898,149,149
33.4,33,11.2785,0,0,6.794,0,34.1898,149,149
33.5,33,11.3425,0,0,6.794,0,34.1898,149,149
33.6,33,11.3782,0,0,6.794,0,34.1898,149,149
33.7,33,11.4075,0,0,6.794,0,34.1898,149,149
33.8,33,11.4525,0,0,6.794,0,34.1898,149,149
33.9,33,11.468,0,0,6.794,0,34.1898,149,149
34,33,11.4835,0,0,6.794,0,34.1898,149,149
34.1,33,11.5061,0,0,6.794,0,34.1898,149,149
34.2,33,11.5414,0,0,6.794,0,34.1898,149,149
34.3,33,11.5395,0,0,6.794,0,34.1898,149,149
34.4,33,11.5686,0,0,6.794,0,34.1898,149,149
34.5,33,11.5761,0,0,6.794,0,34.1898,149,149
34.6,33,11.5982,0,0,6.794,0,34.1898,149,149
34.7,33,11.6272,0,0,6.794,0,34.1898,149,149
34.8,33,11.6441,0,0,6.794,0,34.1898,149,149
34.9,33,11.6549,0,0,6.794,0,34.1898,149,149
35,34,11.569,0,0,6.794,0,34.1898,149,149
35.1,34,11.5946,0,0,6.794,0,34.1898,149,149
35.2,34,11.6187,0,0,6.794,0,34.1898,149,149
35.3,34,11.6461,0,0,6.794,0,34.1898,149,149
35.4,34,11.6692,0,0,6.794,0,34.1898,149,149
35.5,34,11.7147,0,0,6.794,0,34.1898,149,149
35.6,34,11.7455,0,0,6.794,0,34.1898,149,149
35.7,34,11.7842,0,0,6.794,0,34.1898,149,149
35.8,34,11.8187,0,0,6.794,0,34.1898,149,149
35.9,34,11.832,0,0,6.794,0,34.1898,149,149
36,35,11.9258,0,0,6.794,0,34.1898,149,149
36.1,35,11.9511,0,0,6.794,0,34.1898,149,149
36.2,35,11.9871,0,0,6.794,0,34.1898,149,149
36.3,35,12.0218,0,0,6.794,0,34.1898,149,149
36.4,35,12.0592,1,0,7.1537,0,33.0159,150,150
36.5,35,12.0892,1,0,7.13016,0,33.0642,151,151
36.6,35,12.1234,1,0,7.10787,0,33.1125,152,152
36.7,35,12.1548,0,0,7.08667,0,33.1611,153,153
36.8,35,12.1819,0,0,7.08667,0,33.1611,153,153
36.9,35,12.2207,0,0,7.08667,0,33.1611,153,153
37,37,12.322,0,0,7.08667,0,33.1611,153,153
37.1,37,12.3488,0,0,7.08667,0,33.1611,153,153
37.2,37,12.3787,0,0,7.08667,0,33.1611,153,153
37.3,37,12.4167,0,0,7.08667,0,33.1611,153,153
37.4,37,12.4658,0,0,7.08667,0,33.1611,153,153
37.5,37,12.4881,0,0,7.08667,0,33.1611,153,153
37.6,37,12.5201,0,0,7.08667,0,33.1611,153,153
37.7,37,12.5653,0,0,7.08667,0,33.1611,153,153
37.8,37,12.5916,0,0,7.08667,0,33.1611,153,153
37.9,37,12.6008,0,0,7.08667,0,33.1611,153,153
38,38,12.6379,0,0,7.08667,0,33.1611,153,153
38.1,38,12.6652,0,0,7.08667,0,33.1611,153,153
38.2,38,12.6334,0,0,7.08667,0,33.1611,153,153
38.3,38,12.6134,0,0,7.08667,0,33.1611,153,153
38.4,38,12.5944,0,0,7.08667,0,33.1611,153,153
38.5,38,12.5605,0,0,7.08667,0,33.1611,153,153
38.6,38,12.5353,0,0,7.08667,0,33.1611,153,153
38.7,38,12.487,0,0,7.08667,0,33.1611,153,153
38.8,38,12.432,0,0,7.08667,0,33.1611,153,153
38.9,38,12.3397,1,0,6.94444,0,34.2628,154,154
39,39,12.2591,1,1,6.95316,0,34.3144,156,155
39.1,39,12.1901,2,2,10.1611,0,22.1677,158,156
39.2,39,12.1133,2,2,6.97453,0,34.418,159,157
39.3,39,12.0496,3,2,7.05038,0,32.796,160,158
39.4,39,11.9876,2,2,10.0377,0,22.2783,161,159
39.5,39,11.9301,2,1,10.0377,0,22.2783,161,160
39.6,39,11.8785,2,2,6.98393,0,32.9217,163,161
39.7,39,11.8168,2,2,9.93073,0,22.3758,164,162
39.8,39,11.733,2,2,6.94401,0,33.0063,165,163
39.9,39,11.683,2,1,6.94401,0,33.0063,165,164
40,40,11.697,2,1,9.83991,0,22.4598,166,165
40.1,40,11.6331,1,1,6.89108,0,33.1341,167,166
40.2,40,11.6065,0,0,6.89108,0,33.1341,167,167
40.3,40,11.5823,1,0,9.58321,0,30.4917,168,168
40.4,40,11.5967,1,0,9.53742,0,30.5209,169,169
40.5,40,11.6217,1,0,9.49141,0,30.5505,170,170
40.6,40,11.642,2,2,7.64495,0,35.8178,173,171
40.7,40,11.6412,3,2,26.0074,0,27.3181,175,173
40.8,40,11.6565,4,2,16.9569,2,25.0233,179,175
40.9,40,11.6694,3,3,26.1632,2,27.3404,182,177
41,41,11.7343,3,2,26.1632,1,27.3404,182,179
41.1,41,11.7503,2,2,16.9256,0,24.8268,183,181
41.2,41,11.7599,2,2,7.44953,0,35.5593,184,182
41.3,41,11.7549,2,1,7.44953,0,35.5593,184,183
41.4,41,11.7465,1,1,16.897,0,24.6305,185,184
41.5,41,11.757,0,0,16.897,0,24.6305,185,185
41.6,41,11.7532,0,0,16.897,0,24.6305,185,185
41.7,41,11.749,0,0,16.897,0,24.6305,185,185
41.8,41,11.7384,0,0,16.897,0,24.6305,185,185
41.9,41,11.7337,0,0,16.897,0,24.6305,185,185
42,42,11.768,1,0,9.25718,0,23.0293,186,186
42.1,42,11.7777,1,0,9.22259,0,23.0651,187,187
42.2,42,11.769,0,0,9.18734,0,23.1017,188,188
42.3,42,11.7664,0,0,9.18734,0,23.1017,188,188
42.4,42,11.7635,0,0,9.18734,0,23.1017,188,188
42.5,42,11.7624,0,0,9.18734,0,23.1017,188,188
42.6,42,11.7753,1,0,17.5617,0,17.9285,189,189
42.7,42,11.7872,1,0,17.5191,0,17.951,191,191
42.8,42,11.8047,1,0,17.4765,0,17.9711,193,193
42.9,42,11.8412,0,0,17.4333,0,17.9915,194,194
43,43,11.9171,0,0,17.4333,0,17.9915,194,194
43.1,43,11.9252,0,0,17.4333,0,17.9915,194,194
43.2,43,11.9455,0,0,17.4333,0,17.9915,194,194
43.3,43,11.9508,0,0,17.4333,0,17.9915,194,194
43.4,43,11.9749,0,0,17.4333,0,17.9915,194,194
43.5,43,11.9939,0,0,17.4333,0,17.9915,194,194
43.6,43,12.0257,1,0,6.94598,0,34.6895,195,195
43.7,43,12.0511,1,0,6.96558,0,34.7356,196,196
43.8,43,12.0585,2,1,13.6188,0,19.715,199,198
43.9,43,12.0808,2,1,13.6805,0,19.6781,200,199
44,44,11.8162,2,1,7.0299,0,34.8743,201,200
44.1,44,11.8139,1,1,13.8048,0,19.6046,203,202
44.2,44,11.8149,0,0,13.8048,0,19.6046,203,203
44.3,44,11.8287,0,0,13.8048,0,19.6046,203,203
44.4,44,11.8232,0,0,13.8048,0,19.6046,203,203
44.5,44,11.8254,0,0,13.8048,0,19.6046,203,203
44.6,44,11.8152,0,0,13.8048,0,19.6046,203,203
44.7,44,11.8065,1,0,16.7615,0,22.4727,204,204
44.8,44,11.8066,1,1,16.7626,0,22.4078,207,206
44.9,44,11.7972,1,1,16.764,0,22.3428,208,207
45,45,11.8233,1,0,16.764,0,22.3428,208,208
45.1,45,11.8287,1,1,18.5243,0,27.1097,210,209
45.2,45,11.8204,1,0,18.5243,0,27.1097,210,210
45.3,45,11.8148,1,0,18.4286,0,27.1265,211,211
45.4,45,11.8118,1,0,18.3839,0,27.1345,212,212
45.5,45,11.7917,0,0,18.3414,0,27.1422,213,213
45.6,45,11.7796,0,0,18.3414,0,27.1422,213,213
45.7,45,11.7683,0,0,18.3414,0,27.1422,213,213
